permno,date,RET,PRC,SHROUT,Mkt,eq_weight,eq_return,val_weight,val_return,Year,Month,strategy_rule
10107,199511,-0.12875,87.125,590000,51403750,,,,,1995,11,0
10107,199512,0.007174,87.75,590000,51772500,,,,,1995,12,0
10107,199601,0.054131,92.5,590000,54575000,,,,,1996,1,0
10107,199602,0.066892,98.6875,590000,58225625,,,,,1996,2,0
10107,199603,0.044965,103.125,595000,61359375,,,,,1996,3,0
10107,199604,0.098182,113.25,595000,67383750,,,,,1996,4,0
10107,199605,0.048565,118.75,595000,70656250,,,,,1996,5,0
10107,199606,0.011579,120.125,597000,71714625,,,,,1996,6,0
10107,199607,-0.01873,117.875,597000,70371375,,,,,1996,7,0
10107,199608,0.039236,122.5,597000,73132500,,,,,1996,8,0
10107,199609,0.076531,131.875,597000,78729375,,,,,1996,9,0
10107,199610,0.040758,137.25,597000,81938250,,,,,1996,10,0
10107,199611,0.142987,156.875,597000,93654375,,,,,1996,11,0
10107,199612,0.053386,82.625,1198000,98984750,,,,,1996,12,0
10107,199701,0.234493,102,1198000,122196000,,,,,1997,1,0
10107,199702,-0.044118,97.5,1198000,116805000,,,,,1997,2,0
10107,199703,-0.059615,91.6875,1191000,109199812.5,,,,,1997,3,0
10107,199704,0.325153,121.5,1191000,144706500,,,,,1997,4,0
10107,199705,0.020576,124,1191000,147684000,,,,,1997,5,0
10107,199706,0.019153,126.375,1204000,152155500,,,,,1997,6,0
10107,199707,0.119683,141.5,1204000,170366000,,,,,1997,7,0
10107,199708,-0.065813,132.1875,1204000,159153750,,,,,1997,8,0
10107,199709,0.000946,132.3125,1207000,159701187.5,,,,,1997,9,0
10107,199710,-0.017478,130,1207000,156910000,,,,,1997,10,0
10107,199711,0.088462,141.5,1207000,170790500,,,,,1997,11,0
10107,199712,-0.086572,129.25,1207000,156004750,,,,,1997,12,0
10107,199801,0.154255,149.1875,1207000,180069312.5,,,,,1998,1,0
10107,199802,0.136154,84.75,2414000,204586500,,,,,1998,2,0
10107,199803,0.056047,89.5,2464072,220534444,,,,,1998,3,0
10107,199804,0.006983,90.125,2464072,222074489,,,,,1998,4,0
10107,199805,-0.058946,84.8125,2464072,208984106.5,,,,,1998,5,0
10107,199806,0.277819,108.375,2484636,269272426.5,,,,,1998,6,0
10107,199807,0.014418,109.9375,2484636,273154670.3,,,,,1998,7,0
10107,199808,-0.127345,95.9375,2484636,238369766.3,,,,,1998,8,0
10107,199809,0.147231,110.0625,2488000,273835500,,,,,1998,9,0
10107,199810,-0.038047,105.875,2493567,264006406.1,,,,,1998,10,0
10107,199811,0.152302,122,2493567,304215174,,,,,1998,11,0
10107,199812,0.136783,138.6875,2470000,342558125,,,,,1998,12,0
10107,199901,0.26183,175,2523459,441605325,,,,,1999,1,0
10107,199902,-0.142143,150.125,2523459,378834282.4,,,,,1999,2,0
10107,199903,0.194005,89.625,5046918,452330025.8,,,,,1999,3,0
10107,199904,-0.092748,81.3125,5046918,410377519.9,,,,,1999,4,0
10107,199905,-0.007686,80.6875,5046918,407223196.1,,,,,1999,5,0
10107,199906,0.117738,90.1875,5141508,463699752.8,,,,,1999,6,0
10107,199907,-0.04851,85.8125,5141508,441205655.3,,,,,1999,7,0
10107,199908,0.07866,92.5625,5141508,475910834.3,,,,,1999,8,0
10107,199909,-0.021607,90.5625,5160025,467304764.1,,,,,1999,9,0
10107,199910,0.022084,92.5625,5160025,477624814.1,,,,,1999,10,0
10107,199911,-0.016374,91.04688,5160025,469804177,,,,,1999,11,0
10107,199912,0.282306,116.75,5160025,602432918.8,,,,,1999,12,0
10107,200001,-0.16167,97.875,5160025,505037446.9,,,,,2000,1,0
10107,200002,-0.086845,89.375,5160025,461177234.4,,,,,2000,2,0
10107,200003,0.188811,106.25,5242000,556962500,,,,,2000,3,0
10107,200004,-0.343529,69.75,5262405,367052748.8,,,,,2000,4,0
10107,200005,-0.103047,62.5625,5262405,329229212.8,,,,,2000,5,0
10107,200006,0.278721,80,5262405,420992400,,,,,2000,6,0
10107,200007,-0.127344,69.8125,5262405,367381649.1,,,,,2000,7,0
10107,200008,0,69.8125,5262405,367381649.1,,,,,2000,8,0
10107,200009,-0.136079,60.3125,5332338,321606635.6,,,,,2000,9,0
10107,200010,0.141969,68.875,5332338,367264779.8,,,,,2000,10,0
10107,200011,-0.166969,57.375,5332338,305942892.8,,,,,2000,11,0
10107,200012,-0.244009,43.375,5332338,231290160.8,,,,,2000,12,0
10107,200101,0.407781,61.0625,5335391,325792312.9,,,,,2001,1,0
10107,200102,-0.033777,59,5335391,314788069,,,,,2001,2,0
10107,200103,-0.073093,54.6875,5336000,291812500,,,,,2001,3,0
10107,200104,0.238857,67.75,5382102,364637410.5,,,,,2001,4,0
10107,200105,0.021107,69.18,5382102,372333816.4,,,,,2001,5,0
10107,200106,0.055218,73,5383000,392959000,,,,,2001,6,0
10107,200107,-0.093288,66.19,5383000,356300770,,,,,2001,7,0
10107,200108,-0.138087,57.05,5383000,307100150,,,,,2001,8,0
10107,200109,-0.103068,51.17,5386000,275601620,,,,,2001,9,0
10107,200110,0.136408,58.15,5386000,313195900,,,,,2001,10,0
10107,200111,0.104213,64.21,5386000,345835060,,,,,2001,11,0
10107,200112,0.031771,66.25,5403000,357948750,,,,,2001,12,0
10107,200201,-0.03834,63.71,5415222,345003793.6,,,,,2002,1,0
10107,200202,-0.084288,58.34,5416007,315969848.4,,,,,2002,2,0
10107,200203,0.033768,60.31,5415463,326606573.5,,,,,2002,3,0
10107,200204,-0.133477,52.26,5415463,283012096.4,,,,,2002,4,0
10107,200205,-0.025832,50.91,5415463,275701221.3,,,,,2002,5,0
10107,200206,0.074445,54.7,5359000,293137300,,,,,2002,6,0
10107,200207,-0.122852,47.98,5378747,258072281.1,,,,,2002,7,0
10107,200208,0.022926,49.08,5378747,263988902.8,,,,,2002,8,0
10107,200209,-0.108802,43.74,5346450,233853723,,,,,2002,9,0
10107,200210,0.222451,53.47,5346450,285874681.5,,,,,2002,10,0
10107,200211,0.078736,57.68,5346450,308383236,,,,,2002,11,0
10107,200212,-0.103675,51.7,5350693,276630828.1,,,,,2002,12,0
10107,200301,-0.082012,47.46,5350693,253943889.8,,,,,2003,1,0
10107,200302,0.002107,23.7,10701386,253622848.2,,,,,2003,2,0
10107,200303,0.021519,24.21,10722000,259579620,,,,,2003,3,0
10107,200304,0.055762,25.56,10736261,274418831.2,,,,,2003,4,0
10107,200305,-0.037167,24.61,10736261,264219383.2,,,,,2003,5,0
10107,200306,0.041853,25.64,10718000,274809520,,,,,2003,6,0
10107,200307,0.030031,26.41,10718000,283062380,,,,,2003,7,0
10107,200308,0.004165,26.52,10813985,286786882.2,,,,,2003,8,0
10107,200309,0.048265,27.8,10805000,300379000,,,,,2003,9,0
10107,200310,-0.053957,26.14,10812469,282637939.7,,,,,2003,10,0
10107,200311,-0.01645,25.71,10812469,277988578,,,,,2003,11,0
10107,200312,0.064566,27.37,10789000,295294930,,,,,2003,12,0
10107,200401,0.01023,27.65,10794393,298464966.5,,,,,2004,1,0
10107,200402,-0.040506,26.53,10794393,286375246.3,,,,,2004,2,0
10107,200403,-0.060309,24.93,10777000,268670610,,,,,2004,3,0
10107,200404,0.048135,26.13,10794693,282065328.1,,,,,2004,4,0
10107,200405,0.003827,26.23,10794693,283144797.4,,,,,2004,5,0
10107,200406,0.08883,28.56,10862000,310218720,,,,,2004,6,0
10107,200407,-0.002451,28.49,10862000,309458380,,,,,2004,7,0
10107,200408,-0.038961,27.3,10872705,296824846.5,,,,,2004,8,0
10107,200409,0.012821,27.65,10865000,300417250,,,,,2004,9,0
10107,200410,0.011573,27.97,10871590,304078372.3,,,,,2004,10,0
10107,200411,0.068645,26.81,10872705,291497221.1,,,,,2004,11,0
10107,200412,-0.003357,26.72,10880222,290719531.8,,,,,2004,12,0
10107,200501,-0.016467,26.28,10880222,285932234.2,,,,,2005,1,0
10107,200502,-0.039574,25.16,10880222,273746385.5,,,,,2005,2,0
10107,200503,-0.039348,24.17,10804353,261141212,,,,,2005,3,0
10107,200504,0.046752,25.3,10804353,273350130.9,,,,,2005,4,0
10107,200505,0.022925,25.8,10804353,278752307.4,,,,,2005,5,0
10107,200506,-0.037209,24.84,10710000,266036400,,,,,2005,6,0
10107,200507,0.030998,25.61,10710000,274283100,,,,,2005,7,0
10107,200508,0.072237,27.38,10712706,293313890.3,,,,,2005,8,0
10107,200509,-0.060263,25.73,10644674,273887462,,,,,2005,9,0
10107,200510,-0.001166,25.7,10644674,273568121.8,,,,,2005,10,0
10107,200511,0.080156,27.68,10644674,294644576.3,,,,,2005,11,0
10107,200512,-0.055275,26.15,10333369,270217599.4,,,,,2005,12,0
10107,200601,0.076482,28.15,10333369,290884337.4,,,,,2006,1,0
10107,200602,-0.042273,26.87,10333369,277657625,,,,,2006,2,0
10107,200603,0.012653,27.21,10225000,278222250,,,,,2006,3,0
10107,200604,-0.112459,24.15,10201203,246359052.5,,,,,2006,4,0
10107,200605,-0.058385,22.65,10201203,231057248,,,,,2006,5,0
10107,200606,0.028698,23.3,10062000,234444600,,,,,2006,6,0
10107,200607,0.032618,24.06,10062000,242091720,,,,,2006,7,0
10107,200608,0.071904,25.7,9969992,256228794.4,,,,,2006,8,0
10107,200609,0.064202,27.35,9820000,268577000,,,,,2006,9,0
10107,200610,0.049726,28.71,9830460,282232506.6,,,,,2006,10,0
10107,200611,0.026123,29.36,9830460,288622305.6,,,,,2006,11,0
10107,200612,0.01703,29.86,9777000,291941220,,,,,2006,12,0
10107,200701,0.03349,30.86,9792314,302190810,,,,,2007,1,0
10107,200702,-0.083927,28.17,9792314,275849485.4,,,,,2007,2,0
10107,200703,-0.01065,27.87,9572000,266771640,,,,,2007,3,0
10107,200704,0.074273,29.94,9566808,286430231.5,,,,,2007,4,0
10107,200705,0.028393,30.6901,9566808,293606294.2,,,,,2007,5,0
10107,200706,-0.039756,29.47,9380000,276428600,,,,,2007,6,0
10107,200707,-0.016288,28.99,9380000,271926200,,,,,2007,7,0
10107,200708,-0.005519,28.73,9375492,269357885.2,,,,,2007,8,0
10107,200709,0.025409,29.46,9355000,275598300,,,,,2007,9,0
10107,200710,0.249491,36.81,9355439,344373709.6,,,,,2007,10,0
10107,200711,-0.084216,33.6,9355439,314342750.4,,,,,2007,11,0
10107,200712,0.059524,35.6,9329000,332112400,,,,,2007,12,0
10107,200801,-0.08427,32.6,9306980,303407548,,,,,2008,1,0
10107,200802,-0.162273,27.1999,9306980,253148925.3,,,,,2008,2,0
10107,200803,0.043386,28.38,9310000,264217800,,,,,2008,3,0
10107,200804,0.004933,28.52,9313293,265615116.4,,,,,2008,4,0
10107,200805,-0.003156,28.32,9313293,263752457.8,,,,,2008,5,0
10107,200806,-0.028602,27.51,9151000,251744010,,,,,2008,6,0
10107,200807,-0.065067,25.72,9130293,234831136,,,,,2008,7,0
10107,200808,0.065319,27.29,9130293,249165696,,,,,2008,8,0
10107,200809,-0.021986,26.69,8977000,239596130,,,,,2008,9,0
10107,200810,-0.163357,22.33,8895573,198638145.1,,,,,2008,10,0
10107,200811,-0.08867,20.22,8895573,179868486.1,,,,,2008,11,0
10107,200812,-0.038576,19.44,8889000,172802160,,,,,2008,12,0
10107,200901,-0.12037,17.1,8890563,152028627.3,,,,,2009,1,0
10107,200902,-0.047953,16.15,8890563,143582592.5,,,,,2009,2,0
10107,200903,0.137461,18.37,8898000,163456260,,,,,2009,3,0
10107,200904,0.102885,20.26,8899720,180308327.2,,,,,2009,4,0
10107,200905,0.037512,20.89,8899720,185915150.8,,,,,2009,5,0
10107,200906,0.137865,23.77,8908000,211743160,,,,,2009,6,0
10107,200907,-0.010517,23.52,8910674,209579052.5,,,,,2009,7,0
10107,200908,0.053571,24.65,8910674,219648114.1,,,,,2009,8,0
10107,200909,0.043408,25.72,8900000,228908000,,,,,2009,9,0
10107,200910,0.078149,27.73,8879121,246218025.3,,,,,2009,10,0
10107,200911,0.065272,29.41,8879121,261134948.6,,,,,2009,11,0
10107,200912,0.036382,30.48,8811000,268559280,,,,,2009,12,0
10145,198401,-0.056054,52.625,53459,2813279.88,,,,,1984,1,0
10145,198402,-0.066983,48.5,53459,2592761.5,,,,,1984,2,0
10145,198403,0.061856,51.5,53459,2753138.5,,,,,1984,3,0
10145,198404,0.036408,53.375,53459,2853374.13,,,,,1984,4,0
10145,198405,-0.049415,33.375,80189,2676307.88,,,,,1984,5,0
10145,198406,-0.052434,31.625,80189,2535977.13,,,,,1984,6,0
10145,198407,-0.090909,28.75,80189,2305433.75,,,,,1984,7,0
10145,198408,0.198261,34,80275,2729350,,,,,1984,8,0
10145,198409,0.036765,35.25,80275,2829693.75,,,,,1984,9,0
10145,198410,-0.067376,32.875,80275,2639040.63,,,,,1984,10,0
10145,198411,0.070722,34.75,80275,2789556.25,,,,,1984,11,0
10145,198412,-0.007194,34.5,83029,2864500.5,,,,,1984,12,0
10145,198501,0.130435,39,83029,3238131,,,,,1985,1,0
10145,198502,0.001923,38.625,83029,3206995.13,,,,,1985,2,0
10145,198503,-0.022654,37.75,83029,3134344.75,,,,,1985,3,0
10145,198504,0.178808,44.5,83029,3694790.5,,,,,1985,4,0
10145,198505,-0.054494,41.625,83335,3468819.38,,,,,1985,5,0
10145,198506,0.024024,42.625,83335,3552154.38,,,,,1985,6,0
10145,198507,0.046921,44.625,83335,3718824.38,,,,,1985,7,0
10145,198508,-0.059944,41.5,83335,3458402.5,,,,,1985,8,0
10145,198509,0.069277,44.375,81318,3608486.25,,,,,1985,9,0
10145,198510,-0.011268,43.875,81318,3567827.25,,,,,1985,10,0
10145,198511,0.064387,46.25,81318,3760957.5,,,,,1985,11,0
10145,198512,0.010811,46.75,175194,8190319.5,,,,,1985,12,0
10145,198601,0.005348,47,175194,8234118,,,,,1986,1,0
10145,198602,0.1,51.25,175194,8978692.5,,,,,1986,2,0
10145,198603,0.004878,51.5,175194,9022491,,,,,1986,3,0
10145,198604,0.007282,51.875,175194,9088188.75,,,,,1986,4,0
10145,198605,-0.017446,45.25,175194,7927528.5,,,,,1986,5,0
10145,198606,-0.008287,44.875,176319,7912315.13,,,,,1986,6,0
10145,198607,-0.08078,41.25,176319,7273158.75,,,,,1986,7,0
10145,198608,0.007758,41.125,175032,7198191,,,,,1986,8,0
10145,198609,-0.012158,40.625,175032,7110675,,,,,1986,9,0
10145,198610,0.006154,40.875,175032,7154433,,,,,1986,10,0
10145,198611,0.0263,41.5,175032,7263828,,,,,1986,11,0
10145,198612,-0.033133,40.125,174352,6995874,,,,,1986,12,0
10145,198701,0.17757,47.25,174352,8238132,,,,,1987,1,0
10145,198702,-0.016931,46,174352,8020192,,,,,1987,2,0
10145,198703,-0.002717,45.875,174352,7998398,,,,,1987,3,0
10145,198704,-0.035422,44.25,174352,7715076,,,,,1987,4,0
10145,198705,-0.074576,40.5,174352,7061256,,,,,1987,5,0
10145,198706,0.07716,43.625,174424,7609247,,,,,1987,6,0
10145,198707,0.008596,44,174424,7674656,,,,,1987,7,0
10145,198708,0.058523,46.125,174424,8045307,,,,,1987,8,0
10145,198709,-0.01084,45.625,171664,7832170,,,,,1987,9,0
10145,198710,-0.208219,36.125,171664,6201362,,,,,1987,10,0
10145,198711,-0.184775,29,171664,4978256,,,,,1987,11,0
10145,198712,-0.025862,28.25,151131,4269450.75,,,,,1987,12,0
10145,198801,0.106195,31.25,151131,4722843.75,,,,,1988,1,0
10145,198802,0.0544,32.5,151131,4911757.5,,,,,1988,2,0
10145,198803,-0.007692,32.25,149949,4835855.25,,,,,1988,3,0
10145,198804,-0.023256,31.5,149949,4723393.5,,,,,1988,4,0
10145,198805,0.061905,33,149949,4948317,,,,,1988,5,0
10145,198806,0.045455,34.5,149949,5173240.5,,,,,1988,6,0
10145,198807,0.028986,35.5,149949,5323189.5,,,,,1988,7,0
10145,198808,-0.057746,33,149949,4948317,,,,,1988,8,0
10145,198809,0.022727,33.75,149949,5060778.75,,,,,1988,9,0
10145,198810,0.011111,34.125,149949,5117009.63,,,,,1988,10,0
10145,198811,0.013187,34.125,149949,5117009.63,,,,,1988,11,0
10145,198812,-0.047619,32.5,148746,4834245,,,,,1988,12,0
10145,198901,0.069231,34.75,148746,5168923.5,,,,,1989,1,0
10145,198902,-0.015827,33.75,148746,5020177.5,,,,,1989,2,0
10145,198903,-0.033333,32.625,147961,4827227.63,,,,,1989,3,0
10145,198904,0.030651,33.625,147961,4975188.63,,,,,1989,4,0
10145,198905,0.054275,35,147961,5178635,,,,,1989,5,0
10145,198906,-0.057143,33,147961,4882713,,,,,1989,6,0
10145,198907,0.125,37.125,147961,5493052.13,,,,,1989,7,0
10145,198908,0.092929,40.125,147961,5936935.13,,,,,1989,8,0
10145,198909,-0.068536,37.375,149317,5580722.88,,,,,1989,9,0
10145,198910,-0.033445,36.125,149317,5394076.63,,,,,1989,10,0
10145,198911,0.015917,36.25,149317,5412741.25,,,,,1989,11,0
10145,198912,-0.037931,34.875,150007,5231494.13,,,,,1989,12,0
10145,199001,-0.02509,34,150007,5100238,,,,,1990,1,0
10145,199002,0.046324,35.125,150007,5268995.88,,,,,1990,2,0
10145,199003,0.053381,37,144000,5328000,,,,,1990,3,0
10145,199004,-0.050676,35.125,144000,5058000,,,,,1990,4,0
10145,199005,0.051957,36.5,144000,5256000,,,,,1990,5,0
10145,199006,0.006849,36.75,144000,5292000,,,,,1990,6,0
10145,199007,-0.081633,33.75,144000,4860000,,,,,1990,7,0
10145,199008,-0.068148,31,144000,4464000,,,,,1990,8,0
10145,199009,-0.100806,27.875,138316,3855558.5,,,,,1990,9,0
10145,199010,-0.098655,25.125,138316,3475189.5,,,,,1990,10,0
10145,199011,0.122388,27.75,138316,3838269,,,,,1990,11,0
10145,199012,-0.027027,27,134795,3639465,,,,,1990,12,0
10145,199101,0.074074,29,134795,3909055,,,,,1991,1,0
10145,199102,0.041379,29.75,134795,4010151.25,,,,,1991,2,0
10145,199103,-0.02521,29,134688,3905952,,,,,1991,3,0
10145,199104,0.021552,29.625,134688,3990132,,,,,1991,4,0
10145,199105,0.023629,29.875,134688,4023804,,,,,1991,5,0
10145,199106,0.104603,33,135722,4478826,,,,,1991,6,0
10145,199107,0.17803,38.875,135722,5276192.75,,,,,1991,7,0
10145,199108,-0.001286,38.375,135722,5208331.75,,,,,1991,8,0
10145,199109,-0.055375,36.25,136558,4950227.5,,,,,1991,9,0
10145,199110,0.144828,41.5,136558,5667157,,,,,1991,10,0
10145,199111,-0.057229,38.875,136558,5308692.25,,,,,1991,11,0
10145,199112,0.128617,43.875,137430,6029741.25,,,,,1991,12,0
10145,199201,0.128205,49.5,137430,6802785,,,,,1992,1,0
10145,199202,0.007576,49.625,137430,6819963.75,,,,,1992,2,0
10145,199203,0.017632,50.5,138150,6976575,,,,,1992,3,0
10145,199204,0.153465,58.25,138150,8047237.5,,,,,1992,4,0
10145,199205,0,58,138150,8012700,,,,,1992,5,0
10145,199206,-0.073276,53.75,140207,7536126.25,,,,,1992,6,0
10145,199207,0.032558,55.5,140207,7781488.5,,,,,1992,7,0
10145,199208,-0.051802,52.375,140207,7343341.63,,,,,1992,8,0
10145,199209,-0.00716,52,141107,7337564,,,,,1992,9,0
10145,199210,0.067308,55.5,141107,7831438.5,,,,,1992,10,0
10145,199211,0.033784,57.125,141107,8060737.38,,,,,1992,11,0
10145,199212,0.059081,60.5,141637,8569038.5,,,,,1992,12,0
10145,199301,-0.047521,57.625,141637,8161832.13,,,,,1993,1,0
10145,199302,0.1482,65.875,141637,9330337.38,,,,,1993,2,0
10145,199303,0.011385,66.625,141883,9452954.88,,,,,1993,3,0
10145,199304,-0.020638,65.25,141883,9257865.75,,,,,1993,4,0
10145,199305,0.027433,66.75,141883,9470690.25,,,,,1993,5,0
10145,199306,0,66.75,141940,9474495,,,,,1993,6,0
10145,199307,0.050562,70.125,141940,9953542.5,,,,,1993,7,0
10145,199308,0.070089,74.75,141940,10610015,,,,,1993,8,0
10145,199309,-0.025084,72.875,141060,10279747.5,,,,,1993,9,0
10145,199310,-0.017153,71.625,141060,10103422.5,,,,,1993,10,0
10145,199311,-0.002932,71.125,141677,10076776.63,,,,,1993,11,0
10145,199312,0.110721,79,141677,11192483,,,,,1993,12,0
10145,199401,-0.004747,78.625,141677,11139354.13,,,,,1994,1,0
10145,199402,-0.024928,76.375,141677,10820580.88,,,,,1994,2,0
10145,199403,-0.04419,36.5,283834,10359941,,,,,1994,3,0
10145,199404,-0.054795,34.5,283834,9792273,,,,,1994,4,0
10145,199405,0.022971,35.125,283834,9969669.25,,,,,1994,5,0
10145,199406,-0.014235,34.625,284529,9851816.63,,,,,1994,6,0
10145,199407,0.104693,38.25,284529,10883234.25,,,,,1994,7,0
10145,199408,-0.018497,37.375,284529,10634271.38,,,,,1994,8,0
10145,199409,-0.086957,34.125,282793,9650311.13,,,,,1994,9,0
10145,199410,0.014652,34.625,282793,9791707.63,,,,,1994,10,0
10145,199411,-0.052924,32.625,282987,9232450.88,,,,,1994,11,0
10145,199412,0.042146,34,282987,9621558,,,,,1994,12,0
10145,199501,0.051471,35.75,282987,10116785.25,,,,,1995,1,0
10145,199502,0.064895,37.875,282987,10718132.63,,,,,1995,2,0
10145,199503,0.036304,39.25,283132,11112931,,,,,1995,3,0
10145,199504,0.009554,39.625,283132,11219105.5,,,,,1995,4,0
10145,199505,0.023849,40.375,284298,11478531.75,,,,,1995,5,0
10145,199506,0.102167,44.5,284298,12651261,,,,,1995,6,0
10145,199507,0.050562,46.75,284298,13290931.5,,,,,1995,7,0
10145,199508,-0.046631,44.375,283160,12565225,,,,,1995,8,0
10145,199509,-0.005634,44.125,283160,12494435,,,,,1995,9,0
10145,199510,-0.036827,42.5,283160,12034300,,,,,1995,10,0
10145,199511,0.119294,47.375,282853,13400160.88,,,,,1995,11,0
10145,199512,0.002639,47.5,282853,13435517.5,,,,,1995,12,0
10145,199601,0.05,49.875,282853,14107293.38,,,,,1996,1,0
10145,199602,0.1198,55.625,282853,15733698.13,,,,,1996,2,0
10145,199603,0.062921,59.125,282770,16718776.25,,,,,1996,3,0
10145,199604,-0.019027,58,282770,16400660,,,,,1996,4,0
10145,199605,-0.052155,54.75,282770,15481657.5,,,,,1996,5,0
10145,199606,0.043379,57.125,282767,16153064.88,,,,,1996,6,0
10145,199607,0.028446,58.75,282767,16612561.25,,,,,1996,7,0
10145,199608,0.054894,61.75,282767,17460862.25,,,,,1996,8,0
10145,199609,0.066802,65.875,282745,18625826.88,,,,,1996,9,0
10145,199610,-0.005693,65.5,282745,18519797.5,,,,,1996,10,0
10145,199611,0.121756,73.25,282745,20711071.25,,,,,1996,11,0
10145,199612,-0.085324,67,282801,18947667,,,,,1996,12,0
10145,199701,0.050373,70.375,282801,19902120.38,,,,,1997,1,0
10145,199702,0.030337,72.25,282801,20432372.25,,,,,1997,2,0
10145,199703,-0.013841,71.25,282815,20150568.75,,,,,1997,3,0
10145,199704,0.014035,72.25,282815,20433383.75,,,,,1997,4,0
10145,199705,0.065882,76.75,283012,21721171,,,,,1997,5,0
10145,199706,0.094463,84,283012,23773008,,,,,1997,6,0
10145,199707,0.098214,92.25,283012,26107857,,,,,1997,7,0
10145,199708,-0.102195,82.5625,283012,23366178.25,,,,,1997,8,0
10145,199709,0.029523,42.5,565970,24053725,,,,,1997,9,0
10145,199710,-0.152941,36,565970,20374920,,,,,1997,10,0
10145,199711,0.034861,37.125,564110,20942583.75,,,,,1997,11,0
10145,199712,0.045455,38.8125,564110,21894519.38,,,,,1997,12,0
10145,199801,0.003221,38.9375,564110,21965033.13,,,,,1998,1,0
10145,199802,0.09695,42.5625,566017,24091098.56,,,,,1998,2,0
10145,199803,-0.013216,42,567901,23851842,,,,,1998,3,0
10145,199804,0.043155,43.8125,567901,24881162.56,,,,,1998,4,0
10145,199805,-0.020827,42.75,567901,24277767.75,,,,,1998,5,0
10145,199806,0.038012,44.375,565320,25086075,,,,,1998,6,0
10145,199807,-0.019718,43.5,565320,24591420,,,,,1998,7,0
10145,199808,-0.207759,34.3125,561265,19258405.31,,,,,1998,8,0
10145,199809,0.030965,35.375,561265,19854749.38,,,,,1998,9,0
10145,199810,0.100707,38.9375,561265,21854255.94,,,,,1998,10,0
10145,199811,0.133868,44,560050,24642200,,,,,1998,11,0
