Year,Month,permno,count,Mkt,Mkt-1,eq_return,val_return
1999,12,"[10078, 10107, 10145, 10909, 11976, 14008, 14702, 20053, 20117, 22111, 22293, 22592, 22752, 23317, 25778, 26470, 27828, 29145, 29209, 36397, 42585, 44768, 52695, 52919, 54114, 54391, 55976, 57817, 57904, 58683, 58755, 59328, 59555, 60097, 60628, 67029, 70033, 71175, 75101, 75232, 75937, 76076, 76129, 76557, 77178, 77281, 77461, 77464, 77702, 78083, 78139, 79157, 79641, 81055, 81126, 82308, 82486, 83332, 83601, 84168, 84592, 85011, 85380, 85631, 85913, 86868, 87031, 87043]",68,3080756478,2678915556,,
2000,1,"[10078, 10107, 10145, 10909, 11976, 14008, 14702, 20053, 20117, 22111, 22293, 22592, 22752, 23317, 25778, 26470, 27828, 29145, 29209, 36397, 42585, 44768, 52695, 52919, 54114, 54391, 55976, 57817, 57904, 58683, 58755, 59328, 59555, 60097, 60628, 67029, 70033, 71175, 75101, 75232, 75937, 76076, 76129, 76557, 77178, 77281, 77461, 77464, 77702, 78083, 78139, 79157, 79641, 81055, 81126, 82308, 82486, 83332, 83601, 84168, 84592, 85011, 85380, 85631, 85913, 86868, 87031, 87043]",68,2916189660,3080756478,,
2000,2,"[10078, 10107, 11081, 11634, 11976, 13304, 14008, 17144, 20053, 21936, 22111, 22752, 23317, 27828, 36397, 42585, 50876, 54391, 57817, 57904, 58246, 58640, 58683, 59176, 59192, 59328, 60628, 67029, 75101, 75186, 75232, 75257, 75510, 75937, 76076, 76557, 77178, 77281, 77418, 77461, 77464, 77516, 77702, 79157, 79641, 81055, 81126, 81501, 83332, 84592, 85011, 85269, 85380, 85913, 86211, 86868, 87031, 87043, 87128]",59,3255945914,2916189660,,
2000,3,"[10078, 10107, 11081, 11634, 11976, 13304, 14008, 17144, 20053, 21936, 22111, 22752, 23317, 27828, 36397, 42585, 50876, 54391, 57817, 57904, 58246, 58640, 58683, 59176, 59192, 59328, 60628, 67029, 75101, 75186, 75232, 75257, 75510, 75937, 76076, 76557, 77178, 77281, 77418, 77461, 77464, 77516, 77702, 79157, 79641, 81055, 81126, 81501, 83332, 84592, 85011, 85269, 85380, 85913, 86211, 86868, 87031, 87043, 87128]",59,3649648199,3255945914,,
2000,4,"[10078, 10107, 11081, 11634, 11976, 13304, 14008, 17144, 20053, 21936, 22111, 22752, 23317, 27828, 36397, 42585, 50876, 54391, 57817, 57904, 58246, 58640, 58683, 59176, 59192, 59328, 60628, 67029, 75101, 75186, 75232, 75257, 75510, 75937, 76076, 76557, 77178, 77281, 77418, 77461, 77464, 77516, 77702, 79157, 79641, 81055, 81126, 81501, 83332, 84592, 85011, 85269, 85380, 85913, 86211, 86868, 87031, 87043, 87128]",59,3380666596,3649648199,,
2000,5,"[10078, 10107, 11081, 11634, 11976, 13304, 14008, 17144, 20053, 21936, 22111, 22752, 23317, 27828, 36397, 42585, 50876, 54391, 57817, 57904, 58246, 58640, 58683, 59176, 59192, 59328, 60628, 67029, 75101, 75186, 75232, 75257, 75510, 75937, 76076, 76557, 77178, 77281, 77418, 77461, 77464, 77516, 77702, 79157, 79641, 81055, 81126, 81501, 83332, 84592, 85011, 85269, 85380, 85913, 86211, 86868, 87031, 87043, 87128]",59,3098174400,3380666596,,
2000,6,"[10078, 10107, 11081, 11634, 11976, 13304, 14008, 17144, 20053, 21936, 22111, 22752, 23317, 27828, 36397, 42585, 50876, 54391, 57817, 57904, 58246, 58640, 58683, 59176, 59192, 59328, 60628, 67029, 75101, 75186, 75232, 75257, 75510, 75937, 76076, 76557, 77178, 77281, 77418, 77461, 77464, 77516, 77702, 79157, 79641, 81055, 81126, 81501, 83332, 84592, 85011, 85269, 85380, 85913, 86211, 86868, 87031, 87043, 87128]",59,3572682228,3098174400,,
2000,7,"[10078, 10107, 11081, 11634, 11976, 13304, 14008, 17144, 20053, 21936, 22111, 22752, 23317, 27828, 36397, 42585, 50876, 54391, 57817, 57904, 58246, 58640, 58683, 59176, 59192, 59328, 60628, 67029, 75101, 75186, 75232, 75257, 75510, 75937, 76076, 76557, 77178, 77281, 77418, 77461, 77464, 77516, 77702, 79157, 79641, 81055, 81126, 81501, 83332, 84592, 85011, 85269, 85380, 85913, 86211, 86868, 87031, 87043, 87128, 88313]",60,3482237975,3572682228,,
2000,8,"[10078, 10107, 11081, 11634, 11976, 13304, 14008, 17144, 20053, 21936, 22111, 22752, 23317, 27828, 36397, 42585, 50876, 54391, 57817, 57904, 58246, 58640, 58683, 59176, 59192, 59328, 60628, 67029, 75101, 75186, 75232, 75257, 75510, 75937, 76076, 76557, 77178, 77281, 77418, 77461, 77464, 77516, 77702, 79157, 79641, 81055, 81126, 81501, 83332, 84592, 85011, 85269, 85380, 85913, 86211, 86868, 87031, 87043, 87128, 88313]",60,3716359805,3482237975,,
2000,9,"[10078, 10107, 11081, 11634, 11976, 13304, 14008, 17144, 20053, 21936, 22111, 22752, 23317, 27828, 36397, 42585, 50876, 54391, 57817, 57904, 58246, 58640, 58683, 59176, 59192, 59328, 60628, 67029, 75101, 75186, 75232, 75257, 75510, 75937, 76076, 76557, 77178, 77281, 77418, 77461, 77464, 77516, 77702, 79157, 79641, 81055, 81126, 81501, 83332, 84592, 85011, 85269, 85380, 85913, 86211, 86868, 87031, 87043, 87128, 88313]",60,3190071746,3716359805,,
2000,10,"[10078, 10107, 11081, 11634, 11976, 13304, 14008, 17144, 20053, 21936, 22111, 22752, 23317, 27828, 36397, 42585, 50876, 54391, 57817, 57904, 58246, 58640, 58683, 59176, 59192, 59328, 60628, 67029, 75101, 75186, 75232, 75257, 75510, 75937, 76076, 76557, 77178, 77281, 77418, 77461, 77464, 77516, 77702, 79157, 79641, 81055, 81126, 81501, 83332, 84592, 85011, 85269, 85380, 85913, 86211, 86868, 87031, 87043, 87128, 88313]",60,3175772043,3190071746,,
2000,11,"[10078, 10107, 11081, 11634, 11976, 13304, 14008, 17144, 20053, 21936, 22111, 22752, 23317, 27828, 36397, 42585, 50876, 54391, 57817, 57904, 58246, 58640, 58683, 59176, 59192, 59328, 60628, 67029, 75101, 75186, 75232, 75257, 75510, 75937, 76076, 76557, 77178, 77281, 77418, 77461, 77464, 77516, 77702, 79157, 79641, 81055, 81126, 81501, 83332, 84592, 85011, 85269, 85380, 85913, 86211, 86868, 87031, 87043, 87128, 88313]",60,2832157048,3175772043,,
2000,12,"[10078, 10107, 11081, 11634, 11976, 13304, 14008, 17144, 20053, 21936, 22111, 22752, 23317, 27828, 36397, 42585, 50876, 54391, 57817, 57904, 58246, 58640, 58683, 59176, 59192, 59328, 60628, 67029, 75101, 75186, 75232, 75257, 75510, 75937, 76076, 76557, 77178, 77281, 77418, 77461, 77464, 77516, 77702, 79157, 79641, 81055, 81126, 81501, 83332, 84592, 85011, 85269, 85380, 85913, 86211, 86868, 87031, 87043, 87128, 88313]",60,2622219099,2832157048,,
2001,1,"[10078, 10107, 11081, 11634, 11976, 13304, 14008, 17144, 20053, 21936, 22111, 22752, 23317, 27828, 36397, 42585, 50876, 54391, 57817, 57904, 58246, 58640, 58683, 59176, 59192, 59328, 60628, 67029, 75101, 75186, 75232, 75257, 75510, 75937, 76076, 76557, 77178, 77281, 77418, 77461, 77464, 77516, 77702, 79157, 79641, 81055, 81126, 81501, 83332, 84592, 85011, 85269, 85380, 85913, 86211, 86868, 87031, 87043, 87128, 88313]",60,2876770227,2622219099,,
2001,2,"[10078, 10107, 10147, 10909, 11634, 13304, 14008, 14702, 15579, 20053, 20117, 22752, 23317, 27828, 36397, 42585, 43610, 50876, 51043, 54391, 55976, 57817, 57904, 58683, 59176, 59328, 60097, 60628, 68196, 70033, 75101, 75186, 75257, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 79157, 79641, 81055, 81501, 84592, 85269, 85531, 85913, 86211, 86868, 86946, 87031, 87432]",55,2174813692,2876770227,,
2001,3,"[10078, 10107, 10147, 10909, 11634, 13304, 14008, 14702, 15579, 20053, 20117, 22752, 23317, 27828, 36397, 42585, 43610, 50876, 51043, 54391, 55976, 57817, 57904, 58683, 59176, 59328, 60097, 60628, 68196, 70033, 75101, 75186, 75257, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 79157, 79641, 81055, 81501, 84592, 85269, 85531, 85913, 86211, 86868, 86946, 87031, 87432]",55,1972427402,2174813692,,
2001,4,"[10078, 10107, 10147, 10909, 11634, 13304, 14008, 14702, 15579, 20053, 20117, 22752, 23317, 27828, 36397, 42585, 43610, 50876, 51043, 54391, 55976, 57817, 57904, 58683, 59176, 59328, 60097, 60628, 68196, 70033, 75101, 75186, 75257, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 79157, 79641, 81055, 81501, 84592, 85269, 85531, 85913, 86211, 86868, 86946, 87031, 87432]",55,2185994037,1972427402,,
2001,5,"[10078, 10107, 10147, 10909, 11634, 13304, 14008, 14702, 15579, 20053, 20117, 22752, 23317, 27828, 36397, 42585, 43610, 50876, 51043, 54391, 55976, 57817, 57904, 58683, 59176, 59328, 60097, 60628, 68196, 70033, 75101, 75186, 75257, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 79157, 79641, 81055, 81501, 84592, 85269, 85531, 85913, 86211, 86868, 86946, 87031, 87432]",55,2143345364,2185994037,,
2001,6,"[10078, 10107, 10147, 10909, 11634, 13304, 14008, 14702, 15579, 20053, 20117, 22752, 23317, 27828, 36397, 42585, 43610, 50876, 51043, 54391, 55976, 57817, 57904, 58683, 59176, 59328, 60097, 60628, 68196, 70033, 75101, 75186, 75257, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 79157, 79641, 81055, 81501, 84592, 85269, 85531, 85913, 86211, 86868, 86946, 87031, 87432]",55,2088151270,2143345364,,
2001,7,"[10078, 10107, 10147, 10909, 11634, 13304, 14008, 14702, 15579, 20053, 20117, 22752, 23317, 27828, 36397, 42585, 43610, 50876, 51043, 54391, 55976, 57817, 57904, 58683, 59176, 59328, 60097, 60628, 68196, 70033, 75101, 75186, 75257, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 79157, 79641, 81055, 81501, 84592, 85269, 85531, 85913, 86211, 86868, 86946, 87031, 87432]",55,2081626650,2088151270,,
2001,8,"[10078, 10107, 10147, 10909, 11634, 13304, 14008, 14702, 15579, 20053, 20117, 22752, 23317, 27828, 36397, 42585, 43610, 50876, 51043, 54391, 55976, 57817, 57904, 58683, 59176, 59328, 60097, 60628, 68196, 70033, 75101, 75186, 75257, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 79157, 79641, 81055, 81501, 84592, 85269, 85531, 85913, 86211, 86868, 86946, 87031, 87432]",55,1882646887,2081626650,,
2001,9,"[10078, 10107, 10147, 10909, 11634, 13304, 14008, 14702, 15579, 20053, 20117, 22752, 23317, 27828, 36397, 42585, 43610, 50876, 51043, 54391, 55976, 57817, 57904, 58683, 59176, 59328, 60097, 60628, 68196, 70033, 75101, 75186, 75257, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 79157, 79641, 81055, 81501, 84592, 85269, 85531, 85913, 86211, 86868, 86946, 87031, 87432]",55,1656090219,1882646887,,
2001,10,"[10078, 10107, 10147, 10909, 11634, 13304, 14008, 14702, 15579, 20053, 20117, 22752, 23317, 27828, 36397, 42585, 43610, 50876, 51043, 54391, 55976, 57817, 57904, 58683, 59176, 59328, 60097, 60628, 68196, 70033, 75101, 75186, 75257, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 79157, 79641, 81055, 81501, 84592, 85269, 85531, 85913, 86211, 86868, 86946, 87031, 87432]",55,1773000099,1656090219,,
2001,11,"[10078, 10107, 10147, 10909, 11634, 13304, 14008, 14702, 15579, 20053, 20117, 22752, 23317, 27828, 36397, 42585, 43610, 50876, 51043, 54391, 55976, 57817, 57904, 58683, 59176, 59328, 60097, 60628, 68196, 70033, 75101, 75186, 75257, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 79157, 79641, 81055, 81501, 84592, 85269, 85531, 85913, 86211, 86868, 86946, 87031, 87432]",55,2018293103,1773000099,,
2001,12,"[10078, 10107, 10147, 10909, 11634, 13304, 14008, 14702, 15579, 20053, 20117, 22752, 23317, 27828, 36397, 42585, 43610, 50876, 51043, 54391, 55976, 57817, 57904, 58683, 59176, 59328, 60097, 60628, 68196, 70033, 75101, 75186, 75257, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 79157, 79641, 81055, 81501, 84592, 85269, 85531, 85913, 86211, 86868, 86946, 87031, 87432]",55,1970880287,2018293103,,
2002,1,"[10078, 10107, 10147, 10909, 11634, 13304, 14008, 14702, 15579, 20053, 20117, 22752, 27828, 36397, 42585, 43610, 50876, 51043, 54391, 55976, 57817, 57904, 58683, 59176, 59328, 60097, 60628, 68196, 70033, 75101, 75186, 75257, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 79157, 79641, 81055, 81501, 84592, 85269, 85531, 85913, 86211, 86868, 86946, 87031, 87432]",54,2008023038,1970880287,,
2002,2,"[10078, 10107, 15579, 17750, 18163, 20053, 20117, 21936, 22111, 22752, 36397, 42585, 50876, 51043, 54391, 55976, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75232, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79641, 81055, 81126, 81501, 83601, 84592, 85531, 85913, 86868, 86946, 87031, 87432, 89497]",53,2293967913,2008023038,,
2002,3,"[10078, 10107, 15579, 17750, 18163, 20053, 20117, 21936, 22111, 22752, 36397, 42585, 50876, 51043, 54391, 55976, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75232, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79641, 81055, 81126, 81501, 83601, 84592, 85531, 85913, 86868, 86946, 87031, 87432, 89497]",53,2379124944,2293967913,,
2002,4,"[10078, 10107, 15579, 17750, 18163, 20053, 20117, 21936, 22111, 22752, 36397, 42585, 50876, 51043, 54391, 55976, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75232, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79641, 81055, 81126, 81501, 83601, 84592, 85531, 85913, 86868, 86946, 87031, 87432, 89350, 89497]",54,2207665331,2379124944,,
2002,5,"[10078, 10107, 15579, 17750, 18163, 20053, 20117, 21936, 22111, 22752, 36397, 42585, 50876, 51043, 54391, 55976, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75232, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79641, 81055, 81126, 81501, 83601, 84592, 85531, 85913, 86868, 86946, 87031, 87432, 89350, 89497]",54,2175732435,2207665331,,
2002,6,"[10078, 10107, 15579, 17750, 18163, 20053, 20117, 21936, 22111, 22752, 36397, 42585, 50876, 51043, 54391, 55976, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79641, 81055, 81126, 81501, 83601, 84592, 85531, 85913, 86868, 86946, 87031, 87432, 89350, 89410, 89497]",54,2010375842,2175732435,,
2002,7,"[10078, 10107, 15579, 17750, 18163, 20053, 20117, 21936, 22111, 22752, 36397, 42585, 50876, 51043, 54391, 55976, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79641, 81055, 81126, 81501, 83601, 84592, 85531, 85913, 86868, 86946, 87031, 87432, 89350, 89410, 89497]",54,1897148442,2010375842,,
2002,8,"[10078, 10107, 15579, 17750, 18163, 20053, 20117, 21936, 22111, 22752, 36397, 42585, 50876, 51043, 54391, 55976, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79641, 81055, 81126, 81501, 83601, 84592, 85531, 85913, 86868, 86946, 87031, 87432, 89350, 89410, 89497]",54,1912549203,1897148442,,
2002,9,"[10078, 10107, 15579, 17750, 18163, 20053, 20117, 21936, 22111, 22752, 36397, 42585, 50876, 51043, 54391, 55976, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79641, 81055, 81126, 81501, 83601, 84592, 85531, 85913, 86868, 86946, 87031, 87432, 89350, 89410, 89497]",54,1727183813,1912549203,,
2002,10,"[10078, 10107, 15579, 17750, 18163, 20053, 20117, 21936, 22111, 22752, 36397, 42585, 50876, 51043, 54391, 55976, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79641, 81055, 81126, 81501, 83601, 84592, 85531, 85913, 86868, 86946, 87031, 87432, 89350, 89410, 89497]",54,1913158846,1727183813,,
2002,11,"[10078, 10107, 15579, 17750, 18163, 20053, 20117, 21936, 22111, 22752, 36397, 42585, 50876, 51043, 54391, 55976, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79641, 81055, 81126, 81501, 83601, 84592, 85531, 85913, 86868, 86946, 87031, 87432, 89350, 89410, 89497]",54,2034607937,1913158846,,
2002,12,"[10078, 10107, 15579, 17750, 18163, 20053, 20117, 21936, 22111, 22752, 36397, 42585, 50876, 51043, 54391, 55976, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79641, 81055, 81126, 81501, 83601, 84592, 85531, 85913, 86868, 86946, 87031, 87432, 89350, 89410, 89497]",54,1872268910,2034607937,,
2003,1,"[10078, 10107, 15579, 17750, 18163, 20053, 20117, 21936, 22111, 22752, 36397, 42585, 50876, 51043, 54391, 55976, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79641, 81055, 81126, 81501, 83601, 84592, 85531, 85913, 86868, 86946, 87031, 87432, 89350, 89410, 89497]",54,1825834646,1872268910,,
2003,2,"[10078, 10107, 10791, 11634, 12490, 15579, 17750, 18163, 18729, 20053, 20117, 21936, 22752, 27254, 27887, 36397, 42585, 47466, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75828, 75858, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77702, 78975, 79157, 79641, 81126, 81501, 81593, 82598, 84592, 85269, 85531, 85631, 85913, 86868, 87031, 87432, 89195, 89350, 89410]",61,1669217718,1825834646,,
2003,3,"[10078, 10107, 10791, 11634, 12490, 15579, 17750, 18163, 18729, 20053, 20117, 21936, 22752, 27254, 27887, 36397, 42585, 47466, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75828, 75858, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77702, 78975, 79157, 79641, 81126, 81501, 81593, 82598, 84592, 85269, 85531, 85631, 85913, 86868, 87031, 87432, 89195, 89350, 89410]",61,1689646808,1669217718,,
2003,4,"[10078, 10107, 10791, 11634, 12490, 15579, 17750, 18163, 18729, 20053, 20117, 21936, 22752, 27254, 27887, 36397, 42585, 47466, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75828, 75858, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77702, 78975, 79157, 79641, 81126, 81501, 81593, 82598, 84592, 85269, 85531, 85631, 85913, 86868, 87031, 87432, 89195, 89350, 89410]",61,1873460039,1689646808,,
2003,5,"[10078, 10107, 10791, 11634, 12490, 15579, 17750, 18163, 18729, 20053, 20117, 21936, 22752, 27254, 27887, 36397, 42585, 47466, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75828, 75858, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77702, 78975, 79157, 79641, 81126, 81501, 81593, 82598, 84592, 85269, 85531, 85631, 85913, 86868, 87031, 87432, 89195, 89350, 89410]",61,1928542730,1873460039,,
2003,6,"[10078, 10107, 10791, 11634, 12490, 15579, 17750, 18163, 18729, 20053, 20117, 21936, 22752, 27254, 27887, 36397, 42585, 47466, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75828, 75858, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77702, 78975, 79157, 79641, 81126, 81501, 81593, 82598, 84592, 85269, 85531, 85631, 85913, 86868, 87031, 87432, 89195, 89350, 89410]",61,1970373877,1928542730,,
2003,7,"[10078, 10107, 10791, 11634, 12490, 15579, 17750, 18163, 18729, 20053, 20117, 21936, 22752, 27254, 27887, 36397, 42585, 47466, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75828, 75858, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77702, 78975, 79157, 79641, 81126, 81501, 81593, 82598, 84592, 85269, 85531, 85631, 85913, 86868, 87031, 87432, 89195, 89350, 89410]",61,2019597016,1970373877,,
2003,8,"[10078, 10107, 10791, 11634, 12490, 15579, 17750, 18163, 18729, 20053, 20117, 21936, 22752, 27254, 27887, 36397, 42585, 47466, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75828, 75858, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77702, 78975, 79157, 79641, 81126, 81501, 81593, 82598, 84592, 85269, 85531, 85631, 85913, 86868, 87031, 87432, 89195, 89350, 89410]",61,2034598709,2019597016,,
2003,9,"[10078, 10107, 10791, 11634, 12490, 15579, 17750, 18163, 18729, 20053, 20117, 21936, 22752, 27254, 27887, 36397, 42585, 47466, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75828, 75858, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77702, 78975, 79157, 79641, 81126, 81501, 81593, 82598, 84592, 85269, 85531, 85631, 85913, 86868, 87031, 87432, 89195, 89350, 89410]",61,2055387279,2034598709,,
2003,10,"[10078, 10107, 10791, 11634, 12490, 15579, 17750, 18163, 18729, 20053, 20117, 21936, 22752, 27254, 27887, 36397, 42585, 47466, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75828, 75858, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77702, 78975, 79157, 79641, 81126, 81501, 81593, 82598, 84592, 85269, 85531, 85631, 85913, 86868, 87031, 87432, 89195, 89350, 89410]",61,2145921079,2055387279,,
2003,11,"[10078, 10107, 10791, 11634, 12490, 15579, 17750, 18163, 18729, 20053, 20117, 21936, 22752, 27254, 27887, 36397, 42585, 47466, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75828, 75858, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77702, 78975, 79157, 79641, 81126, 81501, 81593, 82598, 84592, 85269, 85531, 85631, 85913, 86868, 87031, 87432, 89195, 89350, 89410]",61,2163545683,2145921079,,
2003,12,"[10078, 10107, 10791, 11634, 12490, 15579, 17750, 18163, 18729, 20053, 20117, 21936, 22752, 27254, 27887, 36397, 42585, 47466, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75828, 75858, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77702, 78975, 79157, 79641, 81126, 81501, 81593, 82598, 84592, 85269, 85531, 85631, 85913, 86868, 87031, 87432, 89195, 89350, 89410]",61,2243458237,2163545683,,
2004,1,"[10078, 10107, 10791, 11634, 12490, 15579, 17750, 18163, 18729, 20053, 20117, 21936, 22752, 27254, 27887, 36397, 42585, 47466, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75186, 75510, 75828, 75858, 75937, 76076, 76201, 76557, 77178, 77281, 77461, 77702, 78975, 79157, 79641, 81126, 81501, 81593, 82598, 84592, 85269, 85531, 85631, 85913, 86868, 87031, 87432, 89195, 89350, 89410]",61,2308044389,2243458237,,
2004,2,"[10107, 11634, 12490, 14008, 15579, 17144, 18163, 20053, 22752, 27254, 36397, 42585, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75510, 76076, 76135, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79363, 79641, 81501, 81593, 82551, 82598, 83939, 84592, 85269, 85531, 85913, 86580, 86868, 87031, 88668, 89195, 89350, 89410, 89497]",56,1953655556,2308044389,,
2004,3,"[10107, 11634, 12490, 14008, 15579, 17144, 18163, 20053, 22752, 27254, 36397, 42585, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75510, 76076, 76135, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79363, 79641, 81501, 81593, 82551, 82598, 83939, 84592, 85269, 85531, 85913, 86580, 86868, 87031, 88668, 89195, 89350, 89410, 89497]",56,1893072066,1953655556,,
2004,4,"[10107, 11634, 12490, 14008, 15579, 17144, 18163, 20053, 22752, 27254, 36397, 42585, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75510, 76076, 76135, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79363, 79641, 81501, 81593, 82551, 82598, 83939, 84592, 85269, 85531, 85913, 86580, 86868, 87031, 88668, 89195, 89350, 89410, 89497]",56,1867056333,1893072066,,
2004,5,"[10107, 11634, 12490, 14008, 15579, 17144, 18163, 20053, 22752, 27254, 36397, 42585, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75510, 76076, 76135, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79363, 79641, 81501, 81593, 82551, 82598, 83939, 84592, 85269, 85531, 85913, 86580, 86868, 87031, 88668, 89195, 89350, 89410, 89497]",56,1906587742,1867056333,,
2004,6,"[10107, 11634, 12490, 14008, 15579, 17144, 18163, 20053, 22752, 27254, 36397, 42585, 50876, 51043, 54391, 57817, 57904, 59176, 59328, 60097, 60628, 61621, 68196, 70033, 75101, 75510, 76076, 76135, 76201, 76557, 77178, 77281, 77461, 77516, 77702, 78975, 79157, 79363, 79641, 81501, 81593, 82551, 82598, 83939, 84592, 85269, 85531, 85913, 86580, 86868, 87031, 88668, 89195, 89350, 89410, 89497]",56,1937100816,1906587742,,
